bundles_count	numberOfGoals	variability	execIndex	changing_goals_0	dam_updated_0	deployment_change_planned_0	deployment_change_excuted_0	dam_updated_1	deployment_change_planned_1	deployment_change_excuted_1	dam_updated_2	deployment_change_planned_2	deployment_change_excuted_2	dam_updated_3	deployment_change_planned_3	deployment_change_excuted_3	dam_updated_4	deployment_change_planned_4	deployment_change_excuted_4	
80	1	1	0	4538	3024791	4263980	598761	111836	317396	1457818	62114	207020	10091	20161	143926	117011	16626	114535	6887	
80	1	2	0	1273	559798	305003	71747	26319	123603	107620	21625	116815	7446	37091	114840	4981	38987	98737	4607	
80	1	3	0	591	1156269	288016	57067	36442	131936	695412	63781	175033	50617	57601	124808	47737	70743	124989	29955	
80	1	4	0	645	1374069	539424	81673	108641	125740	74428	147207	140924	33161	114067	105244	132265	151146	114799	88099	
80	1	5	0	740	2576728	924531	55575	151612	116295	127937	119913	109670	91435	62770	102617	65294	227608	115437	71486	
80	1	6	0	598	606746	172026	52506	66543	82375	44853	48841	70549	41740	49948	73539	40598	605479	403706	58748	
80	1	7	0	662	502798	157654	28485	82183	90109	78897	74466	82591	77453	47013	75258	41669	45178	72266	45767	
80	1	8	0	619	577424	170591	32200	112590	3215068	45077	50359	63769	1422303	65556	100082	34844	47187	79684	29427	
80	1	9	0	353	453272	114779	24191	39297	75408	119526	43010	73363	101356	43039	76554	78831	42615	72144	96902	
80	1	10	0	414	973178	121076	29085	64468	60919	4477	29242	55475	3928	64198	71817	67314	682727	81895	59651	
160	2	1	0	305	16716719	791318	51608	23544	134234	83458	14389	114581	5273	13482	113335	50246	15186	102567	5331	
160	2	2	0	444	463864	216290	48342	15263	120000	60675	28322	127214	5348	13103	116446	78318	16806	110222	33664	
160	2	3	0	401	433872	251124	49185	17507	95581	98924	30337	92962	33068	22826	96082	115538	38931	91856	61110	
160	2	4	0	345	431195	246207	40259	19515	103247	62453	54777	85322	4925	22387	84461	29507	45559	82561	14645	
160	2	5	0	363	604713	202787	46887	77271	108284	57075	58356	99581	61287	42316	98919	42809	40772	90442	34603	
160	2	6	0	548	565239	206366	41206	76177	110532	106532	87252	114016	93827	55743	100592	72227	71224	99763	75982	
160	2	7	0	537	528163	221986	50613	98954	107981	40209	82314	95009	32606	62597	100306	54804	62398	95930	55978	
160	2	8	0	315	563323	209651	44119	75708	118696	58326	95501	107446	80091	71226	101755	45969	70022	115813	65047	
160	2	9	0	408	2267353	234463	53439	104375	120689	74772	103070	111892	71545	93444	101554	58382	91731	110139	39397	
160	2	10	0	482	758691	225467	49671	114320	112965	68672	103759	105485	38833	120963	101614	46341	114059	122911	52946	
240	3	1	0	387	285506	265303	70886	33928	133937	25366	12634	110461	3588	8816	123561	28277	15381	117363	3632	
240	3	2	0	303	2042589	366921	53433	21028	140464	39394	24797	108270	2795	10630	111220	27630	27313	109063	2880	
240	3	3	0	359	469470	340401	21529	23434	137863	37195	58266	117191	15277	21365	115202	35026	41810	182452	16327	
240	3	4	0	325	503745	249197	48349	22377	121002	37625	64350	118452	15046	33298	122491	53670	93982	2305595	67700	
240	3	5	0	428	612344	256894	51765	83011	161363	1626371	171468	198567	102517	77821	345364	65449	78517	132587	57251	
240	3	6	0	74060	2697834	329745	20202	74744	733153	1167258	111497	210451	87059	93994	149743	196512	101249	144798	104737	
240	3	7	0	423	3164228	261328	22005	59136	115955	57704	51683	120380	55469	73223	128728	122726	70666	126385	113014	
240	3	8	0	202	782649	247339	21181	104293	134012	117938	92159	129344	122994	92193	140462	105866	81045	126656	124764	
240	3	9	0	151	745443	242422	21372	91176	133124	123322	92364	126931	121762	109879	125421	85563	101873	124693	85925	
240	3	10	0	151	909690	266652	20683	119045	126685	69806	96831	124987	75574	87669	125131	77498	76106	117943	73768	
320	4	1	0	200	353968	362600	26630	18408	167111	35515	17962	148265	2014	11224	146655	33038	13696	141932	1810	
320	4	2	0	341	477180	410631	21965	31030	201656	77279	39991	165186	46126	13306	153980	32860	70359	149737	1820	
320	4	3	0	282	1342933	431501	23094	23951	217425	45057	75949	389655	2808	16090	163132	809604	93019	228105	2726	
320	4	4	0	350	766737	411789	33968	55176	222934	76973	75665	148019	42173	13017	127707	28031	64092	133345	1637	
320	4	5	0	242	763747	332963	26417	74069	160701	492810	75307	187854	127781	108812	197360	256931	109838	188761	212342	
320	4	6	0	359	826021	357275	25302	75759	212039	243235	83164	194435	181839	104158	285829	237490	116452	193643	171539	
320	4	7	0	167	843714	378454	28645	99151	220633	521830	111460	185811	143772	98017	178078	639518	957215	231445	126912	
320	4	8	0	298	921006	364238	27581	122572	194029	191578	143620	187222	266435	117379	194623	262582	119698	186739	214964	
320	4	9	0	162	956449	534497	30473	121184	217185	238182	117057	188481	184403	115408	166794	135405	121349	168153	153661	
320	4	10	0	149	1689995	358573	27704	115603	170277	99194	169471	159877	45865	144182	159299	40530	120975	151055	41576	
400	5	1	0	319	526117	484777	27888	17034	234245	22577	85573	209777	1929	10685	206700	20493	14998	202171	1773	
400	5	2	0	305	521336	635638	68451	23958	289220	42343	23763	299416	34992	12644	235934	33384	35568	8891147	69131	
400	5	3	0	806	824244	897454	52512	21444	289815	19470	52845	241407	1864	9320	231595	15644	39975	388246	2258	
400	5	4	0	124	989758	947572	48860	46930	353893	38796	75411	264426	22519	17656	235698	20019	63998	230852	10716	
400	5	5	0	156	1070215	899467	51647	70602	345193	75185	66411	326299	76857	4480195	728993	97533	112806	319808	122958	
400	5	6	0	291	1194309	961282	43972	96935	394791	74702	93700	293760	74635	78993	298860	65379	81808	291749	73728	
400	5	7	0	209	1212678	948206	47163	127398	371522	128564	117569	339403	114624	131219	313013	91991	129529	320766	573350	
400	5	8	0	279	1371763	859823	45934	117090	397918	86710	110625	309600	75390	102904	310534	61372	101485	304339	71965	
400	5	9	0	214	1433410	925880	48642	179990	342241	100489	159833	346554	102515	156362	295950	93516	146835	296764	92273	
400	5	10	0	154	3687678	807227	47802	184856	344242	96594	157265	328423	107085	145465	299035	72078	135489	303194	70967	
480	6	1	0	173	672383	1026906	51533	15659	337860	27080	18021	292062	1748	27508	271328	23679	14896	286722	1752	
480	6	2	0	249	812687	1071215	59761	31183	600663	70401	61051	331655	41719	14933	295616	17451	29528	275489	1924	
480	6	3	0	214	958272	844991	87597	56818	295171	24568	64860	267097	12715	12425	278677	30057	44863	265777	21928	
480	6	4	0	117	1047869	929216	51968	19199	291657	17681	87213	293303	1856	9028	290163	23452	90570	342983	1957	
480	6	5	0	225	1417882	6934869	55362	151616	488215	155485	114155	346287	158172	120985	1781859	122824	112173	288359	120257	
480	6	6	0	168	1327034	1532780	66825	119090	362729	119024	94846	319373	111840	126169	323627	117335	123755	310776	120168	
480	6	7	0	189	1465181	969489	52841	118692	341880	82981	103671	310083	107898	107175	314349	92746	104368	308879	142957	
480	6	8	0	229	1493805	2065170	61789	195931	11018272	178996	226972	538743	117139	178893	416102	125465	184338	333511	102649	
480	6	9	0	380	1753505	1154719	51603	147317	430408	129843	133540	409261	131703	150016	802488	198765	155752	352458	315827	
480	6	10	0	217	3364796	2862640	62755	200145	373652	103469	199123	516763	127462	224185	381427	199888	236817	375571	224421	
560	7	1	0	218	776114	1213117	5244335	28390	387978	23314	19797	301326	2316	9365	300582	77002	19097	3192777	5949	
560	7	2	0	479	1838733	1401239	69695	38904	400097	777364	39543	357127	542872	22313	348255	196778	54058	362128	92659	
560	7	3	0	224	1102078	1097886	67974	27715	331937	84923	85284	275394	31900	19793	263947	129894	65270	302422	77865	
560	7	4	0	346	1821319	1072906	69444	46351	354248	252544	139480	319437	85103	17248	279655	277309	138474	1221141	3821	
560	7	5	0	355	17544783	1115507	60920	175836	427349	509011	134899	381749	805383	158106	473620	530919	141378	443276	995262	
560	7	6	0	301	1746023	1116881	71389	149930	415179	477285	122452	343626	703124	126720	374131	450037	120055	347682	628792	
560	7	7	0	302	6155529	1183096	70230	168795	367976	267696	142458	305909	272601	177818	369513	155185	174451	376150	171537	
560	7	8	0	201	1879978	1007004	67837	147179	401647	107425	244896	354300	144490	167358	353645	151904	151623	343614	174168	
560	7	9	0	252	1887469	955043	45850	174312	357264	137705	183364	331195	152776	182444	329837	119641	187448	370726	127880	
560	7	10	0	333	3001130	1064748	56033	251881	426407	156641	232204	352415	152195	255771	406035	175326	250740	359053	187247	
640	8	1	0	227	726327	1333251	58480	17716	388850	35585	20950	297691	1630	9349	294630	38424	26586	294211	1528	
640	8	2	0	297	807463	2185003	67508	24107	417083	28503	47435	293094	1943	12972	301081	31481	69470	309064	17100	
640	8	3	0	208	988884	1033210	71891	22274	310688	25836	113729	284773	1628	38171	278485	24738	88793	282183	1718	
640	8	4	0	476	1137742	1074920	50587	46898	302749	43315	103728	267529	32850	15508	267876	27482	93391	260348	1355	
640	8	5	0	190	1566334	1213317	54472	167516	621955	268584	153214	455330	286377	141907	392231	189516	117374	414374	215613	
640	8	6	0	204	2223282	1306488	74929	132859	453786	278411	120864	667145	236364	123885	415261	219427	132352	578394	259144	
640	8	7	0	282	1511490	1295355	52930	2497439	548142	258340	194839	398417	279876	207352	279191	147375	111791	269917	159585	
640	8	8	0	326	1632958	1507759	54017	211935	545658	637637	551133	784274	536883	183189	456492	252047	168941	1064932	238982	
640	8	9	0	185	1715628	1852627	55681	225609	778027	275198	228772	438728	283893	173350	446397	227504	172627	409814	271618	
640	8	10	0	300	2450862	1370656	61341	256906	771040	357932	257453	474074	258411	263717	406780	294131	267287	379968	329139	
720	9	1	0	321	1011922	1274296	56600	15019	381357	36875	32494	237579	5453	7057	217469	25377	22386	213145	1752	
720	9	2	0	298	1331826	1371759	80988	15352	341760	51437	49833	280642	1739	9901	386011	38480	55028	262390	1682	
720	9	3	0	204	1901951	1479059	79750	17867	517126	49190	93244	297868	2176	22163	301418	68069	78574	256622	30472	
720	9	4	0	278	1377465	1489787	73731	44178	405435	133071	158487	299538	90848	22205	266906	49433	103439	266495	32647	
720	9	5	0	208	1479234	1449029	59315	164540	390902	295419	161267	380555	336279	147216	677448	480193	418522	597738	419916	
720	9	6	0	478	2377765	1433845	65542	187752	407821	254640	174612	381150	368339	185946	356921	349047	148664	374076	400023	
720	9	7	0	183	1611713	1859941	71230	167729	522039	380075	171378	441422	311768	148860	334574	154174	145201	308946	175018	
720	9	8	0	260	2033194	1937238	116021	215035	549426	339569	194721	400913	259420	199683	376244	256885	205153	357232	332696	
720	9	9	0	284	1875614	1293988	60484	259618	415310	356262	247500	387121	386659	224637	356785	328304	224906	354139	395615	
720	9	10	0	198	2094603	1255015	60786	289019	537379	379903	456599	428224	345889	259156	369360	280542	290764	352913	308022	
800	10	1	0	280	822838	2021559	75602	17984	518859	50305	27057	398196	2164	10086	469285	30175	33583	369132	2090	
800	10	2	0	298	1065755	1653913	144102	16927	407570	42525	51626	330111	1583	10875	340708	76291	51549	367375	32377	
800	10	3	0	284	1190327	1381560	74023	21731	382378	32286	103306	353394	2335	18303	323173	59108	103080	349259	47420	
800	10	4	0	215	1380913	1356490	346224	20997	493792	59323	134515	384802	26124	15226	349011	59985	122543	341763	21870	
800	10	5	0	267	2640348	2288416	73576	1087297	676520	426914	177895	421121	395190	173781	491147	250209	152545	450160	507911	
800	10	6	0	382	2286889	1488717	60498	192493	465385	344949	191522	417283	392992	231553	454831	332547	149193	457242	351492	
800	10	7	0	239	1959040	1585291	65406	219718	619416	461120	197538	443082	403681	174433	424862	298179	158208	414501	327742	
800	10	8	0	254	1887613	1472663	65036	257501	467623	355181	250841	445250	372221	223355	464892	408814	238506	441440	3180447	
800	10	9	0	188	11845748	3092453	71779	326616	547842	342998	255358	427263	377838	274693	424664	264293	245291	467316	999620	
800	10	10	0	633	9484844	1793410	68948	333195	468727	185949	271017	361598	269001	3365221	466897	400266	488193	397431	259519	
880	11	1	0	166	2720061	2990247	311229	18398	382907	32963	26880	339534	1901	7537	323324	32856	28532	332467	1545	
880	11	2	0	248	11760623	4681437	90939	28202	463423	76803	81534	398963	49402	10386	342399	32949	77189	358355	2001	
880	11	3	0	12026	1334213	1457791	82864	15608	442722	35800	98950	358642	1802	48029	398960	158531	106509	369571	132108	
880	11	4	0	6495	1567603	2669362	73752	25813	366655	48937	275067	488834	6591	11156	280817	28300	111006	278879	1163	
880	11	5	0	163	1825920	1490149	57908	179902	589641	421853	163245	473783	441900	175963	461496	415579	176419	437586	456741	
880	11	6	0	325	5355007	1664489	58885	260112	558575	758287	261446	489246	783319	234363	526701	708566	236424	563672	566643	
880	11	7	0	187	2547670	1687560	52477	250641	483762	448376	257135	429902	439172	188587	494973	671318	674412	452015	369158	
880	11	8	0	215	2369266	1953078	50885	206895	498255	361051	342281	541841	338493	277984	426638	376597	276680	472251	270931	
880	11	9	0	168	2784125	1379372	54642	290887	1333730	758313	318684	753154	801489	305669	582853	719210	323279	522432	566773	
880	11	10	0	196	3808111	1280718	39070	237351	394149	230062	226115	319715	296023	346265	472436	511221	319411	758659	773491	
960	12	1	0	196	1141738	1404638	70274	15032	446504	47711	37644	351181	5757	8374	348150	51266	23921	355010	1254	
960	12	2	0	169	1088530	1797373	66188	21680	713865	72752	71903	414597	1875	20842	409145	137078	73372	306184	64562	
960	12	3	0	191	1435055	1744247	55639	49985	445555	84842	109892	412723	64528	46035	1191889	807340	200291	2164889	3445	
960	12	4	0	179	1968269	1715236	65428	28297	455008	55572	175499	399750	2585	32623	418556	95824	149187	392908	68609	
960	12	5	0	194	1837408	1782524	76274	227526	596283	623357	179625	442278	365941	191366	876807	1876041	388374	595193	724961	
960	12	6	0	360	2420150	1835001	57457	233058	548017	381910	238796	436323	416655	190458	495211	521064	194733	522014	600590	
960	12	7	0	150	122814885	798446	30366	298903	367749	562939	248259	323508	589123	186128	331279	318116	165239	307843	501347	
960	12	8	0	186	2855287	1119449	26270	222008	414689	1892339	233033	351612	687027	261655	616597	803462	332386	412852	1133267	
960	12	9	0	167	2948863	785446	28365	257620	463926	841710	262786	376054	652807	292550	342823	580193	852993	853531	1337424	
960	12	10	0	482	2463567	716142	25909	294157	406459	579377	295397	366825	809236	286285	377972	420627	270886	323376	465886	
1040	13	1	0	125	3699465	755621	26734	17606	348295	59122	33324	689957	3310	16736	291321	38788	29093	301986	2383	
1040	13	2	0	329	1001104	683328	27565	21448	289367	72354	53706	19441797	91337	604066	451104	199480	82836	328069	108099	
1040	13	3	0	341	1868384	1584041	32473	4366886	563168	123435	154187	1118310	109709	27139	667400	117132	273952	767682	2544	
1040	13	4	0	319	1653288	767131	27315	17576	325136	55599	154155	278851	980	20188	272680	93947	131463	284035	54669	
1040	13	5	0	268	1622251	763299	28859	210210	379877	626787	201239	345130	688468	197578	373210	789180	192946	360634	890700	
1040	13	6	0	163	1771618	766661	26153	231212	381623	877770	226625	359033	1007976	233006	374239	943898	260473	392438	1112735	
1040	13	7	0	158	1804402	725090	26835	202608	520193	419965	199562	310271	353510	260262	322816	573506	242546	331529	630826	
1040	13	8	0	152	2018546	792206	28166	245825	353793	586464	239297	340293	707453	286063	363169	676973	290762	361125	728292	
1040	13	9	0	210	2023983	1028312	26721	255915	386704	680668	264534	351911	705974	262088	336308	573008	263798	398193	523302	
1040	13	10	0	198	2221445	733450	28235	339943	407909	1179447	366705	499752	1210274	317374	602073	942204	273712	375791	890416	
1120	14	1	0	128	1117437	778944	32676	14091	336807	40148	33499	286317	1460	6507	281159	40648	25655	283227	1292	
1120	14	2	0	162	1036542	929009	31361	13379	410722	83219	64349	354759	1409	15720	332898	145229	74420	354028	112948	
1120	14	3	0	258	1287763	1005634	29478	15600	603173	64974	393850	518871	2859	21876	354465	65637	139174	311343	25026	
1120	14	4	0	233	1834495	782068	29390	25449	1839694	64575	177542	299386	23605	38038	312016	57503	154135	311813	33551	
1120	14	5	0	179	1488908	1613322	37303	194619	408740	643671	162643	348861	659654	179292	337178	494008	168521	329190	525184	
1120	14	6	0	154	1820956	802751	30245	185117	350296	887148	182108	360808	753541	245177	394828	884062	245692	383438	939031	
1120	14	7	0	198	2098500	843308	31008	277510	428382	915615	273506	378345	968458	278437	373088	629940	269352	378130	720380	
1120	14	8	0	314	2217341	813646	29244	310657	479576	1410333	304719	395273	1000030	270228	387309	1120772	370549	485356	706999	
1120	14	9	0	170	2512982	1065436	30118	294016	561845	885350	305421	410558	960799	284263	392719	1325264	292242	384757	728213	
1120	14	10	0	181	2323356	808897	31613	367345	438002	1305901	353723	379575	1357594	331732	2576993	1029625	352474	421074	1097778	
1200	15	1	0	164	1474395	2401494	55711	214518	491949	65130	40263	442504	2299	11539	408636	59128	37341	404118	10644	
1200	15	2	0	272	2197756	4974661	49061	24816	1997616	93183	100334	433890	2111	27603	416352	928276	81383	344635	133908	
1200	15	3	0	574	1652037	828585	31602	14268	368923	59240	114375	358766	1108	6982	365653	58872	135027	339515	1645	
1200	15	4	0	158	1628921	923178	42135	16652	406580	53708	201405	362606	1428	9945	305943	41698	200756	355761	1982	
1200	15	5	0	258	1854016	1893119	32284	255561	637986	1518147	2222600	769073	1646383	246860	495002	2167443	241036	349636	725570	
1200	15	6	0	143	1921977	1668883	35900	325311	2368174	992545	261653	417376	1100212	308086	433451	1126201	300802	404662	2991107	
1200	15	7	0	229	2843935	921788	30671	256825	438999	1068119	246517	383793	1289071	269393	432550	1253369	251980	627255	898813	
1200	15	8	0	196	4590592	1442391	43116	445730	840149	1324058	349199	431807	1973638	329880	451965	864663	302822	425288	7226448	
1200	15	9	0	252	4178534	884384	30337	349098	582527	1023001	299799	392362	1315910	355808	643584	1211190	325210	387465	1077503	
1200	15	10	0	147	2551137	909275	31239	347744	447250	1058781	367960	546001	1333815	426667	417135	1570543	422841	442704	1750264	
1280	16	1	0	229	863638	2561946	30915	15636	331417	40662	41838	275301	2748	6135	265634	35712	32196	264719	1401	
1280	16	2	0	138	1086320	825277	35905	17280	371006	88294	68129	324890	47848	8629	318695	65529	72710	321771	25804	
1280	16	3	0	145	1446184	891646	32222	16503	392952	71144	121882	322907	1399	8652	312923	54014	135996	312097	1219	
1280	16	4	0	176	4250898	874841	35914	38584	372278	181049	188220	372350	225018	27108	431324	319440	191149	441108	223611	
1280	16	5	0	280	1861716	1801070	37675	237411	891124	1014999	226442	419519	1297743	306855	514167	1592138	288430	464608	1612281	
1280	16	6	0	196	5387601	5096825	36749	282212	575463	1095250	239589	488327	1161953	321509	417419	1078971	283424	439546	973043	
1280	16	7	0	154	5584506	1500793	36825	317404	749542	1729506	290657	532104	3872497	447560	478786	2026134	456723	632589	1311130	
1280	16	8	0	267	4036364	954193	44973	349936	506211	862765	296840	471177	1358981	412963	474250	2495561	311977	439335	1565537	
1280	16	9	0	165	3085113	1017055	44577	367646	487134	1971338	410467	632780	1820143	385421	644912	1528971	351455	444188	1214805	
1280	16	10	0	197	6059596	1268540	33676	1058845	789189	1861534	479571	602714	1933265	519789	491930	1659835	407848	466931	1716058	
1360	17	1	0	185	2523056	988770	34773	16770	410187	78473	30158	326310	1127	9167	345771	70954	36440	350612	975	
1360	17	2	0	132	1203600	930157	38540	19965	357209	31169	55652	196379	612	4518	192906	28604	48962	189978	607	
1360	17	3	0	148	1498240	1018661	38645	12982	384621	51667	160229	361972	1546	10694	348768	75513	142039	361140	30400	
1360	17	4	0	138	1805677	995122	32768	53366	417940	52861	231803	368621	1770	17909	349961	136958	504440	404215	2210	
1360	17	5	0	161	2033584	1408977	38635	483322	1043783	3810191	309283	560378	1875915	274627	799718	1935201	339374	496629	1337047	
1360	17	6	0	166	2097452	956470	41485	267398	470407	1165569	273946	442577	4981487	351960	524052	1440068	316509	462423	1773256	
1360	17	7	0	165	2342468	1007606	36396	313578	504090	1582881	321237	473457	1314646	278906	422735	867805	273694	358627	1041301	
1360	17	8	0	140	2479299	3438461	36054	613347	567553	1123181	434130	489268	1277656	340173	499482	1219114	322081	569393	1330726	
1360	17	9	0	216	2932815	993197	36642	363984	710723	1369252	372364	471640	1752789	334029	438553	1296536	345848	1029113	1723957	
1360	17	10	0	171	2869260	991512	35677	378290	534167	1384564	388002	565871	1041606	399102	485520	1800487	419791	603493	1317132	
1440	18	1	0	259	1039503	1524833	39210	11781	670913	88012	54354	518760	3053	8889	490078	66779	45901	432926	2157	
1440	18	2	0	259	1475584	1423643	37878	14646	979482	352655	122449	585581	1979	10568	473137	95783	104789	445901	45779	
1440	18	3	0	191	1887561	984163	39029	32925	418103	202494	139593	396679	159389	10968	378889	69297	133586	356034	31375	
1440	18	4	0	144	1788265	1035874	41074	16860	443223	114384	219252	408624	31384	12168	388684	121516	259468	456965	90274	
1440	18	5	0	183	2011533	1065426	37388	255295	700707	1199591	256222	615472	1649503	285286	945165	1922372	329039	611035	1776189	
1440	18	6	0	309	2610102	1733769	37647	317342	1031080	1642787	339115	475672	1327643	293628	475023	884322	303819	588505	1401096	
1440	18	7	0	302	2919669	1411217	37334	327064	960037	2062821	361168	690266	1881124	357980	651996	2911111	423488	698008	2847535	
1440	18	8	0	333	2915392	1153601	43369	386492	634096	2398928	419180	600746	2554044	437834	619423	1972530	439157	580579	2378679	
1440	18	9	0	153	3191430	1717010	42640	437279	581328	1772874	428559	558648	1095721	289744	321338	802567	408560	532420	2049274	
1440	18	10	0	163	3305237	1310976	42860	721673	593559	1792069	512407	581385	1807133	513637	597735	2689478	589462	647539	2611636	
1520	19	1	0	164	1267680	1464918	47293	11194	527501	62703	43463	419474	1896	5062	409817	57874	39671	418911	1977	
1520	19	2	0	182	1467722	1810377	49799	12313	531528	82173	113361	526691	2884	8967	425065	56052	114446	424769	2666	
1520	19	3	0	185	1692125	1169284	45536	15035	523456	100538	166557	434983	38963	6234	410838	67163	174319	395619	1690	
1520	19	4	0	131	3047849	2597821	41723	25063	644668	76816	290507	593144	2911	12455	437574	99991	288010	438434	50134	
1520	19	5	0	167	2841900	1389895	48053	317629	945874	2157073	387023	731794	2152399	246186	493047	1674499	246039	531164	1408561	
1520	19	6	0	161	2184734	1269503	44900	284247	596287	1993326	300976	526420	1829546	331506	575970	2343735	385286	659817	2200430	
1520	19	7	0	12837	2899297	1623659	43231	385741	867408	2600353	391368	674240	3270885	432588	619467	3088650	421751	571133	3514033	
1520	19	8	0	323	2858417	1375619	45980	431228	660374	2836964	444069	632127	2789218	374164	586765	4406547	451131	621524	2394707	
1520	19	9	0	242	3414289	1311623	48311	461748	623459	1713366	463797	607210	2696460	452373	610570	2299374	458238	590582	2191753	
1520	19	10	0	147	3664727	1369782	45385	417046	675264	1733633	450303	597292	1741096	441123	608792	1872773	651930	729014	2259331	
1600	20	1	0	220	1229749	1817768	48410	14061	994197	73426	78579	790348	3452	9818	578875	88956	45353	517801	1739	
1600	20	2	0	144	3718420	1414963	50031	16195	2179521	90968	111957	793725	3590	14311	1701179	101010	98950	678977	3456	
1600	20	3	0	312	2164034	1740065	131333	18955	696007	170899	175893	590214	42590	11479	1608565	122909	509363	690963	42278	
1600	20	4	0	345	3412849	1415885	47860	12489	622053	77881	258650	594914	2319	19583	515221	76604	289727	577092	2494	
1600	20	5	0	231	3349055	1443972	43609	309066	671840	1839209	325606	644579	1774049	278903	720179	2017206	264744	821260	3623687	
1600	20	6	0	359	2841578	1373510	45000	544136	4079807	4253225	442420	854196	3120217	410557	744826	2768616	409461	679803	2478698	
1600	20	7	0	164	2817814	1454534	49835	422124	770425	3474258	567532	774178	2661694	323276	719040	2529856	452520	787628	3047401	
1600	20	8	0	231	3384750	1502531	44990	470071	716316	806790	274215	414718	891347	272378	1153405	2402445	442824	1019893	2644345	
1600	20	9	0	152	5635919	2092483	48945	485183	1058391	2136739	493351	634272	6535398	572391	999788	3104719	622373	888412	6288998	
1600	20	10	0	363	5086333	1615661	52910	503139	2120009	3341598	617931	771122	1965660	716521	705398	2011466	536810	636084	3328584	
1680	21	1	0	571	1750842	1990138	54809	260441	720893	95205	90688	616054	3259	8572	585863	66752	52605	523865	3205	
1680	21	2	0	137	1909309	1737799	45654	11632	1113849	128106	109259	621425	2746	10450	515657	72604	108271	520941	2335	
1680	21	3	0	167	2057679	1919291	47255	24565	612646	95347	167414	512256	40908	7421	502694	63704	188828	526925	2269	
1680	21	4	0	151	2670076	1509502	46969	32707	627943	187492	310447	594435	67498	32134	593395	160429	251483	745833	60009	
1680	21	5	0	123	2913351	1679959	50306	331166	767671	2010793	335159	802037	4272076	379154	733361	3620665	472449	809144	1983007	
1680	21	6	0	244	2760257	1884831	49498	329705	1077646	3451027	354210	643864	2437865	386704	789743	1773039	379942	633035	4294166	
1680	21	7	0	238	2961716	1524175	47120	426420	2290509	7820961	501517	791430	3310810	454461	796405	2605997	462194	800242	7043200	
1680	21	8	0	355	4634250	1908569	51441	437199	742890	1572031	401886	683613	4665374	586928	911277	3171606	1585696	1290806	2625582	
1680	21	9	0	122	3842885	1426920	49559	470371	739850	2106974	462947	660522	5631670	520650	2087842	3300946	538001	656149	1527690	
1680	21	10	0	392	5397688	63953234	137106	711075	996100	1903085	572916	654240	1705903	563578	588419	1208701	496032	7584367	1639457	
1760	22	1	0	167	3997565	3891350	46018	15202	725829	99362	50162	578653	2175	7157	783247	94785	51165	1493476	3336	
1760	22	2	0	310	1685823	1634178	47809	23390	943578	269914	107404	695191	189712	11355	629010	142581	106135	628183	54513	
1760	22	3	0	179	2051251	1700431	45507	18464	1276394	125490	213308	585936	42276	35081	573335	417862	179168	593993	342604	
1760	22	4	0	209	2189433	1252803	43937	38619	602422	195665	254753	535232	101921	14607	548518	146417	379935	731683	64570	
1760	22	5	0	337	2762772	1328732	49237	282061	3701544	8020562	810789	10682301	7690414	433158	952710	3326978	537530	1534878	4760277	
1760	22	6	0	278	3056126	1392250	46377	409697	750099	2536213	420291	714777	2882717	406250	739212	4413716	1073057	981505	2239551	
1760	22	7	0	118	2987447	928507	47376	374325	811403	3159727	2152474	1205796	2643033	434330	738539	3633653	443900	796243	3519891	
1760	22	8	0	334	5037575	1548035	49215	425684	823871	2697782	451295	945281	3112806	442279	678396	1918895	385373	621796	2351959	
1760	22	9	0	141	5483314	1900456	47152	505098	1768360	2373750	841913	711652	2181135	486677	624051	2037835	1179713	968485	2491542	
1760	22	10	0	169	5635115	1669325	44828	651841	1245534	6999183	586763	655896	2862278	638612	686393	1881809	595071	672499	16448646	
1840	23	1	0	156	1320638	1381182	50105	13879	670951	69789	44287	533323	1944	6756	518742	72761	37159	630579	2127	
1840	23	2	0	157	1597316	1375810	50366	10928	622514	2125357	100125	1176138	42907	15085	602678	143511	116472	560552	37674	
1840	23	3	0	151	2064137	11042715	50738	42067	703205	184535	229510	539589	129126	7895	2921144	225863	1343046	8576320	3921	
1840	23	4	0	376	2434491	1195928	44856	11385	536942	72105	274577	501258	1130	8250	484642	65881	251452	506757	1384	
1840	23	5	0	146	2624977	1662641	44283	868528	938575	3416749	357131	781477	3478593	9875489	1323648	3697179	459841	866501	2973316	
1840	23	6	0	163	5050714	2825293	51158	422226	828691	2983479	396916	1931922	3705134	410999	1450587	3358766	424018	780142	3256864	
1840	23	7	0	224	3112538	1651875	46956	454127	900464	4374356	571352	787026	3009187	468976	880112	3442531	463379	759925	2488108	
1840	23	8	0	129	3444016	1557310	45837	518666	5719294	4052418	751716	928630	5902123	615674	877703	3983121	635528	1170784	3300513	
1840	23	9	0	218	3889661	2063544	47834	1434514	841762	2791649	503571	812209	3856589	603588	9927679	3480003	656001	866862	3085856	
1840	23	10	0	324	4671759	1709587	49851	679433	770184	3288004	678745	1572212	3757176	839611	942070	2516321	3976998	766087	15355967	
1920	24	1	0	462	1666275	1061219	47376	84206	597900	89280	72076	529703	1093	3813	502883	68951	43432	529192	1291	
1920	24	2	0	156	1642546	1698244	48273	9642	1110111	154878	110331	1172356	3207	8802	817958	110766	86035	531990	2644	
1920	24	3	0	160	2688528	1488762	49843	21288	744439	183211	143989	662434	61420	21660	761392	326466	185141	741915	238686	
