434	2	29.886387	
465	2	31.832813	
496	2	40.685537	
527	2	44.803824	
558	2	44.470171	
589	2	63.602801	
620	2	55.53597	
651	2	57.781707	
682	2	70.087583	
713	2	65.885246	
744	2	73.517788	
775	2	78.303744	
806	2	89.596193	
837	2	95.853504	
868	2	104.822587	
899	2	119.102296	
930	2	120.205764	
961	2	156.534138	
992	2	167.92775	
1023	2	177.160947	
1054	2	209.899378	
1085	2	230.670311	
1116	2	200.585438	
1147	2	207.295815	
1178	2	225.207023	
1209	2	231.944317	
1240	2	248.116249	
1271	2	254.034498	
1302	2	262.202018	
1333	2	270.87322	
1364	2	275.475718	
1395	2	295.203284	
1426	2	295.495372	
1457	2	311.228917	
1488	2	321.008598	
1519	2	338.76408	
1550	2	362.963327	
1581	2	393.356424	
1612	2	390.193892	
1643	2	425.223683	
1674	2	438.767999	
1705	2	440.977516	
1736	2	465.045938	
1767	2	488.687097	
1798	2	554.989159	
1829	2	529.098658	
1860	2	653.928233	
1891	2	610.923145	
1922	2	635.648237	
1953	2	664.375816	
1984	2	649.3529	
2015	2	650.974779	
2046	2	689.207859	
2077	2	711.963277	
2108	2	771.088131	
2139	2	779.497027	
2170	2	781.279202	
2201	2	847.999297	
2232	2	844.134527	
2263	2	966.341554	
2294	2	916.826166	
2325	2	1021.25202	
2356	2	938.262887	
2387	2	1039.767284	
2418	2	981.708016	
2449	2	993.553529	
2480	2	1018.827418	
2511	2	1065.688146	
2542	2	1106.037943	
2573	2	1159.65199	
2604	2	1121.571398	
2635	2	1198.56933	
2666	2	1254.343323	
2697	2	1278.658159	
2728	2	1342.806997	
2759	2	1274.902744	
2790	2	1376.516734	
2821	2	1322.893646	
2852	2	1385.207769	
2883	2	1462.373784	
2914	2	1446.622632	
2945	2	1431.210243	
2976	2	1468.401011	
3007	2	1516.529454	
3038	2	1553.051852	
3069	2	1563.159379	
3100	2	1797.884025	
0	2	0.0726	
31	2	0.257887	
62	2	0.722783	
93	2	1.272249	
124	2	2.075307	
155	2	2.977361	
186	2	4.119852	
217	2	5.7002	
248	2	7.619295	
279	2	10.123318	
310	2	13.239123	
341	2	14.510204	
372	2	17.598606	
403	2	30.39029	
434	2	35.134922	
465	2	26.813241	
496	2	35.915238	
527	2	38.491291	
558	2	39.26502	
589	2	45.327421	
620	2	51.550009	
651	2	55.6237	
682	2	63.628751	
713	2	77.092351	
744	2	75.480632	
775	2	81.513868	
806	2	89.461471	
837	2	96.128504	
868	2	110.15527	
899	2	112.750108	
930	2	123.531996	
961	2	135.642498	
992	2	141.934493	
1023	2	151.385724	
1054	2	165.746246	
1085	2	194.674899	
1116	2	182.750381	
1147	2	193.655204	
1178	2	216.463162	
1209	2	232.136775	
1240	2	241.283078	
1271	2	247.061482	
1302	2	250.505257	
1333	2	265.551452	
1364	2	275.516605	
1395	2	285.109508	
1426	2	300.198255	
1457	2	311.21501	
1488	2	321.472398	
1519	2	335.381667	
1550	2	357.631176	
1581	2	404.018519	
1612	2	395.076305	
1643	2	421.78468	
1674	2	433.315744	
1705	2	507.571178	
1736	2	471.792051	
1767	2	492.328881	
1798	2	511.883834	
1829	2	529.616952	
1860	2	590.869568	
1891	2	575.217781	
1922	2	600.224292	
1953	2	636.318422	
1984	2	629.830618	
2015	2	655.454894	
2046	2	714.038198	
2077	2	701.895397	
2108	2	733.006479	
2139	2	748.591751	
2170	2	837.730538	
2201	2	808.767215	
2232	2	831.363021	
2263	2	841.944117	
2294	2	900.959781	
2325	2	892.883009	
2356	2	925.208827	
2387	2	968.010591	
2418	2	1013.430897	
2449	2	1006.231169	
2480	2	1025.537227	
2511	2	1137.275965	
2542	2	1077.479443	
2573	2	1112.134442	
2604	2	1129.660082	
2635	2	1149.321438	
2666	2	1249.145887	
2697	2	1258.184868	
2728	2	1295.814913	
2759	2	1301.050039	
2790	2	1312.511666	
2821	2	1319.482831	
2852	2	1359.363476	
2883	2	1383.682425	
2914	2	1464.478975	
2945	2	1686.985298	
2976	2	1497.816783	
3007	2	1493.200635	
3038	2	1661.553187	
3069	2	1596.793398	
3100	2	1629.328263	
0	2	0.129966	
31	2	0.277387	
62	2	0.716411	
93	2	1.195872	
124	2	2.182912	
155	2	3.032009	
186	2	4.172712	
217	2	5.919652	
248	2	7.523362	
279	2	9.400502	
310	2	11.466101	
341	2	14.86138	
372	2	16.603536	
403	2	19.418536	
434	2	25.440783	
465	2	27.800276	
496	2	33.922362	
527	2	35.02394	
558	2	46.242472	
589	2	44.941791	
620	2	48.663665	
651	2	55.850311	
682	2	58.422065	
713	2	63.618867	
744	2	72.997872	
775	2	76.497472	
806	2	85.789206	
837	2	99.587332	
868	2	135.373451	
899	2	113.312317	
930	2	122.95136	
961	2	133.891042	
992	2	156.260435	
1023	2	150.859387	
1054	2	158.885106	
1085	2	174.421297	
1116	2	187.39856	
1147	2	195.468295	
1178	2	202.107795	
1209	2	227.646877	
1240	2	229.205849	
1271	2	254.93166	
1302	2	250.147412	
1333	2	265.295947	
1364	2	277.551749	
1395	2	288.83391	
1426	2	301.987015	
1457	2	320.124062	
1488	2	319.578922	
1519	2	344.692841	
1550	2	349.465858	
1581	2	366.662218	
1612	2	396.677249	
1643	2	409.289751	
1674	2	431.427439	
1705	2	457.010384	
1736	2	475.521286	
1767	2	494.811876	
1798	2	515.651482	
1829	2	543.555984	
1860	2	555.680831	
1891	2	606.453919	
1922	2	588.533307	
1953	2	640.032159	
1984	2	642.874633	
2015	2	656.233195	
2046	2	682.680191	
2077	2	757.402815	
2108	2	717.958122	
2139	2	836.495259	
2170	2	804.24866	
2201	2	866.300347	
2232	2	824.003233	
2263	2	845.16988	
2294	2	954.584818	
2325	2	964.790354	
2356	2	915.509425	
2387	2	966.826431	
2418	2	1024.761654	
2449	2	986.738769	
2480	2	1017.741605	
2511	2	1046.076904	
2542	2	1071.25961	
2573	2	1171.665683	
2604	2	1213.525232	
2635	2	1148.450322	
2666	2	1166.685244	
2697	2	1255.981815	
2728	2	1244.234113	
2759	2	1246.67589	
2790	2	1290.332482	
2821	2	1369.286028	
2852	2	1340.11977	
2883	2	1391.658525	
2914	2	1459.034778	
2945	2	1437.874667	
2976	2	1440.030344	
3007	2	1484.10253	
3038	2	1497.248287	
3069	2	1582.901424	
3100	2	1628.400378	
0	2	0.094135	
31	2	0.254553	
62	2	0.679197	
93	2	1.171337	
124	2	2.135882	
155	2	3.081744	
186	2	4.12943	
217	2	5.82557	
248	2	7.509557	
279	2	9.260801	
310	2	11.766306	
341	2	13.789409	
372	2	19.534455	
403	2	21.485614	
434	2	25.23839	
465	2	28.016304	
496	2	34.347081	
527	2	35.142829	
558	2	42.89536	
589	2	68.020637	
620	2	54.681723	
651	2	54.899617	
682	2	60.779392	
713	2	65.991724	
744	2	71.648984	
775	2	79.690403	
806	2	85.453351	
837	2	100.093375	
868	2	110.016538	
899	2	118.259221	
930	2	144.904526	
961	2	130.890033	
992	2	138.627684	
1023	2	148.477796	
1054	2	158.71548	
1085	2	170.609639	
1116	2	191.513311	
1147	2	197.556169	
1178	2	200.797672	
1209	2	226.640483	
1240	2	228.617898	
1271	2	239.85589	
1302	2	255.454943	
1333	2	262.670268	
1364	2	278.666143	
1395	2	287.068788	
1426	2	301.45614	
1457	2	366.467747	
1488	2	323.453722	
1519	2	350.887238	
1550	2	351.861534	
1581	2	376.782107	
1612	2	388.363473	
1643	2	402.933534	
1674	2	430.610949	
1705	2	453.867308	
1736	2	471.254031	
1767	2	483.900019	
1798	2	659.777892	
1829	2	727.081602	
1860	2	572.332618	
1891	2	597.823781	
1922	2	688.401628	
1953	2	641.717673	
1984	2	629.788749	
2015	2	651.521975	
2046	2	710.581665	
2077	2	734.797795	
2108	2	722.492811	
2139	2	739.668697	
2170	2	771.706214	
2201	2	798.13854	
2232	2	814.857668	
2263	2	874.815132	
2294	2	949.728624	
2325	2	890.450845	
2356	2	977.264577	
2387	2	960.465721	
2418	2	996.572976	
2449	2	1050.899714	
2480	2	1017.394172	
2511	2	1043.152469	
2542	2	1064.985861	
2573	2	1094.736396	
2604	2	1113.870035	
2635	2	1183.502295	
2666	2	1170.604559	
2697	2	1245.01368	
2728	2	1244.769746	
2759	2	1308.369896	
2790	2	1420.180493	
2821	2	1385.61397	
2852	2	1427.883053	
2883	2	1394.309733	
2914	2	1395.526341	
2945	2	1497.905286	
2976	2	1460.470531	
3007	2	1548.319903	
3038	2	1576.945921	
3069	2	1613.160469	
3100	2	1629.740335	
0	2	0.045593	
31	2	0.230469	
62	2	0.616559	
93	2	1.183584	
124	2	1.961118	
155	2	2.969263	
186	2	4.323902	
217	2	5.793935	
248	2	7.465889	
279	2	9.515224	
310	2	11.625935	
341	2	13.854305	
372	2	19.792565	
403	2	20.20506	
434	2	22.99894	
465	2	31.170664	
496	2	32.00665	
527	2	35.181204	
558	2	41.448016	
589	2	47.336583	
620	2	51.037101	
651	2	55.150319	
682	2	64.257034	
713	2	71.509244	
744	2	73.370899	
775	2	82.514568	
806	2	88.988187	
837	2	98.44275	
868	2	104.420424	
899	2	125.623044	
930	2	121.207428	
961	2	132.359041	
992	2	140.123	
1023	2	148.668818	
1054	2	158.061373	
1085	2	170.624619	
1116	2	183.921192	
1147	2	198.688666	
1178	2	205.682206	
1209	2	213.419201	
1240	2	237.648874	
1271	2	233.956726	
1302	2	259.597909	
1333	2	256.369813	
1364	2	284.606112	
1395	2	285.884328	
1426	2	304.8004	
1457	2	348.467351	
1488	2	331.683813	
1519	2	332.801094	
1550	2	396.438086	
1581	2	377.646503	
1612	2	389.463093	
1643	2	404.177353	
1674	2	468.319536	
1705	2	457.70427	
1736	2	481.323834	
1767	2	481.885412	
1798	2	508.427352	
1829	2	570.565588	
1860	2	553.081784	
1891	2	592.803128	
1922	2	584.614179	
1953	2	630.504393	
1984	2	655.29236	
2015	2	655.200566	
2046	2	682.690357	
2077	2	725.323068	
2108	2	730.829549	
2139	2	774.20144	
2170	2	766.532975	
2201	2	782.971466	
2232	2	834.999992	
2263	2	845.375003	
2294	2	900.54006	
2325	2	890.329481	
2356	2	932.187322	
2387	2	970.984223	
2418	2	1016.147274	
2449	2	1021.632156	
2480	2	1037.212341	
2511	2	1187.404637	
2542	2	1062.964731	
2573	2	1140.465799	
2604	2	1187.652373	
2635	2	1151.443128	
2666	2	1170.02788	
2697	2	1312.474804	
2728	2	1304.902136	
2759	2	1323.016048	
2790	2	1273.474596	
2821	2	1326.303427	
2852	2	1361.590888	
2883	2	1487.798746	
2914	2	1417.297433	
2945	2	1416.625891	
2976	2	1530.305665	
3007	2	1548.038748	
3038	2	1578.640547	
3069	2	1568.014838	
3100	2	1597.426448	
0	2	0.043508	
31	2	0.257244	
62	2	0.655427	
93	2	1.161388	
124	2	2.005778	
155	2	2.926587	
186	2	4.028646	
217	2	5.602701	
248	2	7.381208	
279	2	9.305286	
310	2	14.674245	
341	2	13.772378	
372	2	18.539891	
403	2	19.62031	
434	2	22.944631	
465	2	27.87518	
496	2	31.899226	
527	2	39.982663	
558	2	41.028798	
589	2	44.783053	
620	2	51.404546	
651	2	53.255057	
682	2	59.014356	
713	2	66.019641	
744	2	71.928231	
775	2	79.611937	
806	2	84.852586	
837	2	98.837778	
868	2	103.712309	
899	2	115.076413	
930	2	120.285734	
961	2	139.042827	
992	2	147.750521	
1023	2	157.097702	
1054	2	181.300936	
1085	2	179.6104	
1116	2	192.323445	
1147	2	198.681241	
1178	2	211.580093	
1209	2	215.12057	
1240	2	232.243953	
1271	2	244.903397	
1302	2	256.767107	
1333	2	263.590601	
1364	2	272.28822	
1395	2	286.711185	
1426	2	300.814589	
1457	2	313.875454	
1488	2	326.778872	
1519	2	330.891682	
1550	2	349.183513	
1581	2	384.238449	
1612	2	392.471091	
1643	2	405.800938	
1674	2	433.147268	
1705	2	450.364864	
1736	2	468.124877	
1767	2	485.390163	
1798	2	511.0233	
1829	2	528.369278	
1860	2	550.249218	
1891	2	569.672307	
1922	2	594.955039	
1953	2	612.59759	
1984	2	635.908354	
2015	2	660.250843	
2046	2	713.372923	
2077	2	714.88275	
2108	2	760.667568	
2139	2	751.460369	
2170	2	791.176572	
2201	2	800.655345	
2232	2	826.709629	
2263	2	839.249485	
2294	2	939.649388	
2325	2	929.656291	
2356	2	919.792881	
2387	2	937.636274	
2418	2	972.179562	
2449	2	991.026566	
2480	2	1018.768976	
2511	2	1058.861299	
2542	2	1088.033694	
2573	2	1141.597515	
2604	2	1136.350825	
2635	2	1145.258333	
2666	2	1212.884594	
2697	2	1224.268126	
2728	2	1224.260506	
2759	2	1247.994654	
2790	2	1303.337853	
2821	2	1317.794365	
2852	2	1376.250731	
2883	2	1386.945651	
2914	2	1395.333926	
2945	2	1505.85855	
2976	2	1481.677061	
3007	2	1612.362751	
3038	2	1541.901104	
3069	2	1607.900106	
3100	2	1625.264017	
0	2	0.061638	
31	2	0.244432	
62	2	0.809599	
93	2	4.125316	
124	2	2.493984	
155	2	2.942631	
186	2	4.03392	
217	2	6.65181	
248	2	10.217843	
279	2	9.533995	
310	2	11.618972	
341	2	13.690831	
372	2	18.944387	
403	2	19.621937	
434	2	22.888407	
465	2	28.384577	
496	2	40.815818	
527	2	36.886071	
558	2	40.619523	
589	2	47.429049	
620	2	51.297985	
651	2	58.206918	
682	2	67.239512	
713	2	69.636639	
744	2	81.950865	
775	2	80.427219	
806	2	91.308856	
837	2	93.082466	
868	2	102.147399	
899	2	114.606052	
930	2	134.732695	
961	2	133.499334	
992	2	155.315525	
1023	2	153.733272	
1054	2	165.939931	
1085	2	172.51932	
1116	2	192.52594	
1147	2	195.042332	
1178	2	201.632997	
1209	2	237.451642	
1240	2	237.434827	
1271	2	249.073796	
1302	2	250.871217	
1333	2	265.532884	
1364	2	280.835263	
1395	2	278.694206	
1426	2	293.596394	
1457	2	301.958195	
1488	2	352.910027	
1519	2	333.062806	
1550	2	355.30849	
1581	2	367.541081	
1612	2	388.692972	
1643	2	437.85856	
1674	2	441.450463	
1705	2	474.095122	
1736	2	479.999894	
1767	2	487.048421	
1798	2	516.824462	
1829	2	527.124852	
1860	2	547.752888	
1891	2	567.571613	
1922	2	593.713826	
1953	2	610.436191	
1984	2	636.884651	
2015	2	656.367613	
2046	2	669.025655	
2077	2	748.161234	
2108	2	728.556822	
2139	2	766.474639	
2170	2	819.143321	
2201	2	977.205605	
2232	2	897.420642	
2263	2	850.62438	
2294	2	952.747758	
2325	2	891.575754	
2356	2	912.553877	
2387	2	926.445244	
2418	2	952.930503	
2449	2	978.682775	
2480	2	1397.20151	
2511	2	1032.192378	
2542	2	1053.669117	
2573	2	1104.65768	
2604	2	1144.696328	
2635	2	1130.922226	
2666	2	1167.209718	
2697	2	1210.974034	
2728	2	1215.406231	
2759	2	1243.215609	
2790	2	1285.124821	
2821	2	1312.853231	
2852	2	1373.258986	
2883	2	1413.140056	
2914	2	1405.517705	
2945	2	1420.281391	
2976	2	1465.766309	
3007	2	1499.553144	
3038	2	1854.595935	
3069	2	1540.70239	
3100	2	1589.310237	

